"date_time","energy_(Wh)","voltage_max_(V)","voltage_min_(V)","humidity","pressure","tempC","windspeedKmph"
2019-04-01 22:00:00,-0.110564522317039,254.3,208.9,65,1021,21,18
2019-04-01 23:00:00,-0.110285880004214,254.1,224.5,66,1021,21,17
2019-04-02 00:00:00,-0.114160712143559,255.3,225.1,68,1021,21,16
2019-04-02 01:00:00,-0.116885147746599,252.9,229.8,70,1021,20,16
2019-04-02 02:00:00,-0.114603771417942,254.4,228.5,71,1020,20,17
2019-04-02 03:00:00,-0.110703633112094,253.4,228,73,1020,20,17
2019-04-02 04:00:00,-0.10864529654797,253.4,216.6,75,1020,20,17
2019-04-02 05:00:00,-0.117561251861216,253.6,226.5,76,1021,20,18
2019-04-02 06:00:00,11.9533062628354,256.6,224.4,78,1021,20,18
2019-04-02 07:00:00,71.1631533230264,255.9,221.8,77,1021,20,19
2019-04-02 08:00:00,157.482795002686,258.3,226.1,75,1021,21,19
2019-04-02 09:00:00,230.263251280657,258.9,223.4,74,1021,22,20
2019-04-02 10:00:00,224.756349631865,264.3,214.6,72,1021,23,21
2019-04-02 11:00:00,230.397311846836,259.2,216.7,70,1021,23,21
2019-04-02 12:00:00,244.070344780183,260.1,229.1,68,1021,24,22
2019-04-02 13:00:00,236.961115950713,260.1,227.2,69,1020,24,22
2019-04-02 14:00:00,180.306203306627,259.3,216.8,70,1020,24,23
2019-04-02 15:00:00,117.670309665806,257.6,211.6,71,1020,24,23
2019-04-02 16:00:00,59.0562572094044,253.3,218.7,73,1020,23,23
2019-04-02 17:00:00,9.74511441039823,253.5,222.6,74,1021,23,23
2019-04-02 18:00:00,-0.373374834053238,253.6,218.8,76,1021,23,23
2019-04-02 19:00:00,-0.117063239148757,253.6,204.6,77,1021,22,22
2019-04-02 20:00:00,-0.115685917070516,253.5,224.3,77,1022,22,21
2019-04-02 21:00:00,-0.114384346625228,254,207.3,78,1022,22,21
2019-04-02 22:00:00,-0.11611917077539,254.6,224.2,78,1022,22,20
2019-04-02 23:00:00,-0.113641184734513,253.3,225.1,78,1022,22,20
2019-04-03 00:00:00,-0.112124778708386,253.9,228.5,78,1022,22,20
2019-04-03 01:00:00,-0.112474655710072,254.6,224.5,78,1022,22,20
2019-04-03 02:00:00,-0.113700356036662,253.7,203.8,78,1021,22,20
2019-04-03 03:00:00,-0.113288083877651,253.8,228.9,78,1021,21,20
2019-04-03 04:00:00,-0.114276821340778,253.2,218.3,78,1021,21,20
2019-04-03 05:00:00,-0.118788058979492,253.7,222.1,78,1022,21,20
2019-04-03 06:00:00,9.74251933031325,254.2,225.3,78,1022,21,20
2019-04-03 07:00:00,63.5853278210423,255.1,226,75,1022,22,21
2019-04-03 08:00:00,126.914111288102,257.3,212.8,72,1022,23,21
2019-04-03 09:00:00,180.033817230826,260.1,218.9,70,1023,24,22
2019-04-03 10:00:00,186.610029202925,259.8,212.3,67,1023,24,22
2019-04-03 11:00:00,223.246742905728,259.2,227.5,64,1022,25,23
2019-04-03 12:00:00,205.261498531588,261.3,228.2,62,1022,25,23
2019-04-03 13:00:00,185.857457620944,258.9,229.9,62,1022,25,23
2019-04-03 14:00:00,153.022476680064,258,223.9,62,1022,25,23
2019-04-03 15:00:00,107.370431546337,257.4,226.7,63,1022,25,23
2019-04-03 16:00:00,52.8168550172075,254.5,213.3,65,1022,25,23
2019-04-03 17:00:00,7.97639332048469,252.5,222.8,67,1022,24,23
2019-04-03 18:00:00,-0.356027170757831,254.2,210.1,69,1023,24,23
2019-04-03 19:00:00,-0.130107703610058,253.8,208.6,70,1023,23,22
2019-04-03 20:00:00,-0.132914309400899,254.6,222.6,71,1024,23,21
2019-04-03 21:00:00,-0.128443588319989,255.2,221.7,73,1024,22,21
2019-04-03 22:00:00,-0.125232907132322,254.5,214.4,74,1024,22,20
2019-04-03 23:00:00,-0.126161700941143,253.8,215.8,76,1024,22,19
2019-04-04 00:00:00,-0.126395687649248,254.1,216.2,77,1024,22,19
2019-04-04 01:00:00,-0.125201789958689,254.9,221.8,78,1023,21,19
2019-04-04 02:00:00,-0.125276376193988,254.9,229.7,79,1023,21,18
2019-04-04 03:00:00,-0.123165468201292,253.3,230.1,80,1023,21,18
2019-04-04 04:00:00,-0.122401134358758,253.3,229.2,80,1023,21,19
2019-04-04 05:00:00,-0.129454695156086,256.8,214.3,79,1023,21,19
2019-04-04 06:00:00,10.3405834152444,254.7,227.5,79,1023,21,20
2019-04-04 07:00:00,73.8884800141698,256.3,219.5,76,1024,22,21
2019-04-04 08:00:00,159.374182454049,257.5,215.9,74,1024,22,21
2019-04-04 09:00:00,217.405886701663,258,214.1,71,1024,23,22
2019-04-04 10:00:00,267.052145947043,259.4,229.9,67,1024,24,23
2019-04-04 11:00:00,282.803237316249,259.8,224.2,63,1024,25,24
2019-04-04 12:00:00,271.312774843219,259.8,228,58,1024,25,24
2019-04-04 13:00:00,254.260548980264,258.6,228.6,58,1024,25,25
2019-04-04 14:00:00,218.667528152091,256.9,229.7,58,1023,25,26
2019-04-04 15:00:00,145.931779066707,257.2,225.7,58,1023,25,26
2019-04-04 16:00:00,60.4253381407852,255.4,215,60,1024,25,26
2019-04-04 17:00:00,9.02448822994803,253.1,222.3,63,1024,24,26
2019-04-04 18:00:00,-0.341856261518472,252.9,220.9,66,1024,23,26
2019-04-04 19:00:00,-0.132586458280657,253.9,221.4,68,1025,23,25
2019-04-04 20:00:00,-0.123426546144121,256.3,216.7,69,1025,22,24
2019-04-04 21:00:00,-0.123783688683682,255.6,220.5,71,1025,22,23
2019-04-04 22:00:00,-0.121743431679309,256.7,215.2,71,1025,22,22
2019-04-04 23:00:00,-0.123281381953224,255.2,220.9,71,1025,21,21
2019-04-05 00:00:00,-0.127438105246523,255.8,201.6,72,1025,21,20
2019-04-05 01:00:00,-0.125297973925411,253.7,227.9,73,1025,21,20
2019-04-05 02:00:00,-0.121244915876528,255,222.9,74,1025,21,19
2019-04-05 03:00:00,-0.121692610479,254.7,229.2,75,1024,21,18
2019-04-05 04:00:00,-0.112259870066021,258.2,220.1,75,1024,20,19
2019-04-05 05:00:00,-0.115036989693075,256.3,221.8,76,1024,20,19
2019-04-05 06:00:00,9.50149857369364,253.6,214.4,77,1024,20,19
2019-04-05 07:00:00,64.7567842635904,254.6,227.1,72,1024,21,20
2019-04-05 08:00:00,160.386950524898,257.5,212.8,68,1025,22,21
2019-04-05 09:00:00,238.998517692443,259.4,229.5,64,1025,23,22
2019-04-05 10:00:00,271.086833511212,259.1,230,61,1024,24,21
2019-04-05 11:00:00,284.26794796999,260.2,217.2,57,1024,24,21
2019-04-05 12:00:00,297.702549207111,261.7,225.1,53,1023,25,21
2019-04-05 13:00:00,280.189817614816,259.5,225.1,54,1023,25,21
2019-04-05 14:00:00,229.090762835985,258.4,223.7,55,1023,25,21
2019-04-05 15:00:00,149.332158460704,256.5,227.4,56,1022,25,22
2019-04-05 16:00:00,63.2536233954558,254.5,215.2,59,1022,25,21
2019-04-05 17:00:00,9.25318136155008,253.9,222.6,63,1023,24,20
2019-04-05 18:00:00,-0.373626314615817,257.7,213.6,66,1023,23,19
2019-04-05 19:00:00,-0.183497606054221,262.4,218.3,68,1023,23,18
2019-04-05 20:00:00,-0.145262476505768,255.2,220.7,71,1023,23,17
2019-04-05 21:00:00,-0.137787776724259,255,210.4,73,1024,22,15
2019-04-05 22:00:00,-0.135664152251018,256.3,215.8,75,1024,22,15
2019-04-05 23:00:00,-0.133113634639697,253.6,225,76,1024,22,14
2019-04-06 00:00:00,-0.13217305432645,255,215,77,1023,21,14
2019-04-06 01:00:00,-0.133285924568057,255.4,217.4,77,1023,21,13
2019-04-06 02:00:00,-0.13367428111392,255.1,220.6,78,1023,21,12
2019-04-06 03:00:00,-0.132811477788313,255.6,228.3,78,1023,21,12
2019-04-06 04:00:00,-0.129568954681135,255.9,229.2,78,1023,20,12
2019-04-06 05:00:00,-0.135364667597275,254.5,223.7,78,1023,20,12
2019-04-06 06:00:00,10.5837964847591,260.8,216.2,78,1023,20,12
2019-04-06 07:00:00,70.79221227244,256,211.2,74,1023,21,12
2019-04-06 08:00:00,150.791140142207,259.9,214.9,70,1023,22,12
2019-04-06 09:00:00,218.864080741221,261,226.6,66,1023,23,12
2019-04-06 10:00:00,256.778751107231,259.8,227,63,1023,24,12
2019-04-06 11:00:00,269.503572604439,259.6,225.5,60,1022,25,13
2019-04-06 12:00:00,277.607572745136,259.5,224.4,57,1022,26,13
2019-04-06 13:00:00,258.276003762326,256.9,225.9,58,1021,25,13
2019-04-06 14:00:00,220.476980455067,256.9,218.9,59,1021,25,14
2019-04-06 15:00:00,152.755008192706,255.8,206.9,60,1020,25,14
2019-04-06 16:00:00,68.574248830243,253.4,210.3,62,1020,25,13
2019-04-06 17:00:00,9.18478758912769,251.1,214.9,64,1021,24,12
2019-04-06 18:00:00,-0.32013285645807,252.1,221.4,66,1021,24,12
2019-04-06 19:00:00,-0.137407587459615,252.9,221.6,67,1021,23,10
2019-04-06 20:00:00,-0.13390376608372,258.4,213.9,69,1021,23,8
2019-04-06 21:00:00,-0.1287341325151,253.3,210.8,70,1022,23,7
2019-04-06 22:00:00,-0.13119341752704,255.5,226,71,1022,22,6
2019-04-06 23:00:00,-0.131941627387976,253.3,225.6,72,1022,22,5
2019-04-07 00:00:00,-0.0668739666005289,255.1,213.9,74,1022,22,4
2019-04-07 01:00:00,-0.0661828210892941,254.8,225.2,76,1021,21,5
2019-04-07 02:00:00,-0.0648024476804609,253.9,228.6,78,1021,21,6
2019-04-07 03:00:00,-0.0665349809657657,254.2,218.8,80,1021,21,6
2019-04-07 04:00:00,-0.0669221429949292,253.9,229.7,81,1021,20,7
2019-04-07 05:00:00,-0.0713343391754848,255.2,229,82,1021,20,8
2019-04-07 06:00:00,7.26258012605505,275.9,225.8,83,1021,20,9
2019-04-07 07:00:00,79.7517589716041,256,216.4,78,1022,21,8
2019-04-07 08:00:00,168.636025150085,259.5,212,73,1022,23,6
2019-04-07 09:00:00,245.816849791259,259,225.2,68,1022,24,5
2019-04-07 10:00:00,185.38945799861,259.9,226.3,64,1021,25,6
2019-04-07 11:00:00,190.352686725049,260.2,222.7,60,1021,26,7
2019-04-07 12:00:00,184.987019456841,258.2,223.8,56,1020,27,8
2019-04-07 13:00:00,174.368237228954,257.6,186.4,57,1020,26,10
2019-04-07 14:00:00,144.814289531171,255.7,223.5,58,1019,26,12
2019-04-07 15:00:00,97.8684317590231,255.5,212.6,59,1019,26,14
2019-04-07 16:00:00,43.2820517747898,255.4,213.5,61,1019,25,14
2019-04-07 17:00:00,5.67885975292895,252.6,218.2,63,1019,24,13
2019-04-07 18:00:00,-0.224153379609946,255,205,65,1019,24,13
2019-04-07 19:00:00,-0.0777774047697781,253,220.4,66,1020,23,11
2019-04-07 20:00:00,-0.0800299110095425,253.2,210.8,66,1020,22,9
2019-04-07 21:00:00,-0.0774634565342339,254.4,222.4,67,1020,21,8
2019-04-07 22:00:00,-0.0778690658265619,254.3,224.4,68,1020,21,7
2019-04-07 23:00:00,-0.0767151936295349,252.7,227.6,70,1020,21,6
2019-04-08 00:00:00,-0.120315008760562,254.7,226.6,71,1020,22,5
2019-04-08 01:00:00,-0.122950960896896,255.8,227.3,73,1020,21,6
2019-04-08 02:00:00,-0.118507230386993,254.8,225.7,75,1020,21,6
2019-04-08 03:00:00,-0.113041312877511,254.7,219.1,78,1020,21,6
2019-04-08 04:00:00,-0.117017629986655,255.2,219.3,78,1020,21,7
2019-04-08 05:00:00,-0.126722458333333,254.2,227.6,79,1020,20,8
2019-04-08 06:00:00,12.0290973921021,254.9,213.5,80,1020,20,9
2019-04-08 07:00:00,73.7636522077363,259.6,213.3,75,1020,21,8
2019-04-08 08:00:00,162.980498042562,257,215,70,1021,23,7
2019-04-08 09:00:00,245.605681063685,258.1,225.7,64,1021,24,6
2019-04-08 10:00:00,291.912038508944,258.6,228.4,60,1020,25,7
2019-04-08 11:00:00,314.785796669915,258.4,216.2,56,1020,26,7
2019-04-08 12:00:00,318.588378726155,257.6,229,52,1019,27,8
2019-04-08 13:00:00,295.89477842211,257.4,226.2,54,1019,27,10
2019-04-08 14:00:00,245.629537393612,256.5,227.7,55,1019,27,12
2019-04-08 15:00:00,165.40005377855,256.3,225.9,57,1018,26,14
2019-04-08 16:00:00,72.3286089262559,257.3,216,61,1018,26,14
2019-04-08 17:00:00,8.95229607390434,255.2,218.9,65,1019,25,14
2019-04-08 18:00:00,-0.276095226910381,255.4,220.7,69,1019,24,14
2019-04-08 19:00:00,-0.131390244469027,253.6,210.4,70,1019,24,14
2019-04-08 20:00:00,-0.12614428578452,254.2,220.9,72,1019,23,13
2019-04-08 21:00:00,-0.124027773423234,254.9,223.5,74,1020,23,13
2019-04-08 22:00:00,-0.120341240974856,254.5,223.5,75,1020,23,12
2019-04-08 23:00:00,-0.122781781974294,254.7,226.2,75,1020,22,11
2019-04-09 00:00:00,-0.124568437017137,255.9,225.9,76,1020,22,10
2019-04-09 01:00:00,-0.121784506391347,253.3,229.8,77,1019,22,9
2019-04-09 02:00:00,-0.117162827942829,254,224.1,78,1019,21,9
2019-04-09 03:00:00,-0.114104061051412,256,229.8,80,1019,21,8
2019-04-09 04:00:00,-0.116451894405402,255.6,218.2,80,1019,21,8
2019-04-09 05:00:00,-0.124666077451187,255.1,224,80,1019,21,8
2019-04-09 06:00:00,12.2113557869083,255.2,226.2,80,1019,21,9
2019-04-09 07:00:00,76.679851721116,255.5,219.8,75,1019,22,9
2019-04-09 08:00:00,165.47090416254,257.8,219.3,69,1019,23,8
2019-04-09 09:00:00,238.56919090132,260,231.9,64,1019,24,8
2019-04-09 10:00:00,289.576957650232,260.1,230.7,59,1019,25,9
2019-04-09 11:00:00,313.182808917229,259.1,227.8,55,1018,26,10
2019-04-09 12:00:00,309.32131385479,259.8,229.3,50,1018,27,10
2019-04-09 13:00:00,271.5824013727,259.7,225.9,52,1017,27,12
2019-04-09 14:00:00,205.342597632515,256.5,226.7,54,1017,27,15
2019-04-09 15:00:00,129.788225384359,256.5,226.2,56,1016,27,17
2019-04-09 16:00:00,58.7958787165859,254.9,214.3,60,1016,26,17
2019-04-09 17:00:00,7.86828883359671,254.4,219.5,64,1016,25,18
2019-04-09 18:00:00,-0.33585538330524,254.7,219.6,68,1016,25,18
2019-04-09 19:00:00,-0.237218929730299,254.5,211.2,69,1016,24,18
2019-04-09 20:00:00,-0.226208315493749,254.6,221.1,70,1016,24,18
2019-04-09 21:00:00,-0.219799525495154,255,222.8,71,1017,24,18
2019-04-09 22:00:00,-0.213877397036101,256,225.7,72,1016,23,18
2019-04-09 23:00:00,-0.21459614718934,254.6,224.7,72,1016,23,17
2019-04-10 00:00:00,-0.224594010027481,254.6,220.1,73,1016,23,17
2019-04-10 01:00:00,-0.216794143647282,255.9,216.4,73,1016,22,15
2019-04-10 02:00:00,-0.215325242449782,255.6,230.2,74,1016,22,14
2019-04-10 03:00:00,-0.216466152075432,254.9,224.6,74,1015,21,12
2019-04-10 04:00:00,-0.219514483442197,254.9,222.4,74,1016,21,12
2019-04-10 05:00:00,-0.222625507918949,252.5,226.3,74,1016,21,11
2019-04-10 06:00:00,10.9493731908976,253.1,215.7,74,1017,21,11
2019-04-10 07:00:00,67.8669605849312,255.5,224.6,73,1017,22,12
2019-04-10 08:00:00,146.560594304414,256.3,227.5,72,1018,23,14
2019-04-10 09:00:00,204.236120221069,259.3,214.9,71,1018,23,15
2019-04-10 10:00:00,223.077120522036,259.9,214.8,70,1018,24,18
2019-04-10 11:00:00,248.337696884815,259.4,214.1,69,1018,24,20
2019-04-10 12:00:00,250.12338755754,259.4,213.5,67,1018,25,22
2019-04-10 13:00:00,227.251944001791,258.5,212.6,67,1018,25,23
2019-04-10 14:00:00,183.872165006584,255.6,214.2,67,1018,25,24
2019-04-10 15:00:00,118.180013998332,255.1,227,67,1017,25,26
2019-04-10 16:00:00,48.2010509904591,255.3,209.4,68,1018,24,26
2019-04-10 17:00:00,5.35035525859256,254.6,224.7,70,1018,23,26
2019-04-10 18:00:00,-0.235543715093412,253.3,207.7,71,1019,23,26
2019-04-10 19:00:00,-0.128241163295407,255.4,207.4,71,1019,22,25
2019-04-10 20:00:00,-0.123666031868942,255.7,222.2,72,1020,22,25
2019-04-10 21:00:00,-0.125377577626773,254.1,223.3,72,1020,22,24
2019-04-10 22:00:00,-0.123836460510605,254.9,226.5,72,1020,21,24
2019-04-10 23:00:00,-0.124910782571288,253.8,224.9,72,1021,21,24
2019-04-11 00:00:00,-0.12867241533221,255.5,228.4,72,1021,21,23
2019-04-11 01:00:00,-0.127990145350471,255.4,217.7,73,1021,21,22
2019-04-11 02:00:00,-0.131408264749263,254.1,226.8,73,1021,21,22
2019-04-11 03:00:00,-0.129453183645877,255,227,73,1021,21,21
2019-04-11 04:00:00,-0.133732919423374,254.4,220.3,73,1021,21,21
2019-04-11 05:00:00,-0.132987927219413,253.4,227.5,72,1021,21,21
2019-04-11 06:00:00,8.03484183433418,253,226.1,72,1021,21,20
2019-04-11 07:00:00,60.1477959388432,254.3,218,70,1022,21,21
2019-04-11 08:00:00,135.616169844097,256.9,225.4,67,1022,22,21
2019-04-11 09:00:00,189.796218734606,256.9,217.2,64,1022,22,22
2019-04-11 10:00:00,197.054026284257,260.3,224.4,63,1022,23,21
2019-04-11 11:00:00,239.334904054959,259.8,214.8,62,1022,23,21
2019-04-11 12:00:00,252.465597050797,259.2,218.1,61,1021,24,21
2019-04-11 13:00:00,223.240439275337,257.8,207.1,63,1021,23,21
2019-04-11 14:00:00,195.678259915066,255.9,217.6,65,1021,23,21
2019-04-11 15:00:00,131.023513273318,258.2,229.7,67,1020,23,20
2019-04-11 16:00:00,61.0280971834879,254.4,225.4,69,1021,22,20
2019-04-11 17:00:00,6.48077572160767,251.7,214.1,71,1021,22,19
2019-04-11 18:00:00,-0.241004939229527,252.6,210.7,73,1022,21,18
2019-04-11 19:00:00,-0.130643941248771,252.3,210.8,74,1022,21,18
2019-04-11 20:00:00,-0.129219049858157,253.7,214.8,74,1022,21,17
2019-04-11 21:00:00,-0.129082263643068,255.4,215.2,75,1023,20,16
2019-04-11 22:00:00,-0.132603661662453,255.7,219.2,76,1023,20,16
2019-04-11 23:00:00,-0.137696592937913,253.2,225.6,76,1022,20,15
2019-04-12 00:00:00,-0.131911390781406,253.7,226,77,1022,20,15
2019-04-12 01:00:00,-0.133713932328979,255.2,227.6,77,1022,20,15
2019-04-12 02:00:00,-0.135702351910381,253.3,215.6,77,1022,19,15
2019-04-12 03:00:00,-0.137693543246945,253.8,216,78,1022,19,15
2019-04-12 04:00:00,-0.132527965427026,255.3,217.8,78,1022,19,16
2019-04-12 05:00:00,-0.137588681714426,254.5,224.9,78,1022,19,16
2019-04-12 06:00:00,8.0885852567952,253.2,226.2,78,1022,19,17
2019-04-12 07:00:00,65.1141329230756,255.5,194.3,74,1022,20,18
2019-04-12 08:00:00,150.538349723426,257.6,226.6,70,1022,21,19
2019-04-12 09:00:00,217.326387001229,259.5,211,66,1022,22,20
2019-04-12 10:00:00,219.691846438316,258.8,211,65,1022,22,20
2019-04-12 11:00:00,197.9175217336,259.3,212.2,63,1022,23,20
2019-04-12 12:00:00,213.71410412514,258.3,216.1,61,1021,24,19
2019-04-12 13:00:00,190.808956359724,257.8,217.6,61,1021,24,19
2019-04-12 14:00:00,140.510674504161,258,214.1,61,1021,24,19
2019-04-12 15:00:00,101.14510193779,254.9,212.2,62,1021,24,19
2019-04-12 16:00:00,45.2466649904305,252.4,207,64,1021,23,18
2019-04-12 17:00:00,4.78166818926464,252.6,225,66,1021,22,17
2019-04-12 18:00:00,-0.216401256654727,253.2,219.9,69,1022,22,16
2019-04-12 19:00:00,-0.124495245926394,252.9,215.8,71,1022,21,15
2019-04-12 20:00:00,-0.117803421442618,253.5,209.6,73,1022,21,15
2019-04-12 21:00:00,-0.115775987217306,253.5,222.4,75,1023,21,14
2019-04-12 22:00:00,-0.114862905587161,254.8,224.3,76,1023,20,14
2019-04-12 23:00:00,-0.120183495768366,254,221.3,78,1023,20,14
2019-04-13 00:00:00,-0.122953629775952,254.1,217.6,79,1023,20,14
2019-04-13 01:00:00,-0.121349157694199,255.1,216.5,79,1022,20,14
2019-04-13 02:00:00,-0.115408602138643,253.1,222.5,80,1022,19,15
2019-04-13 03:00:00,-0.114941735356089,253.3,228.6,80,1022,19,15
2019-04-13 04:00:00,-0.111389510429836,253.6,225.6,80,1022,19,15
2019-04-13 05:00:00,-0.113757700519736,254.3,223.9,80,1022,19,16
2019-04-13 06:00:00,10.370426232494,254.7,219,80,1022,19,16
2019-04-13 07:00:00,75.1510400052325,255.6,215.1,75,1022,20,17
2019-04-13 08:00:00,165.957176250895,257.6,216.1,71,1022,21,17
2019-04-13 09:00:00,237.681358566934,260.2,211.9,67,1022,22,18
2019-04-13 10:00:00,267.623648731792,259.5,205.9,63,1022,23,18
2019-04-13 11:00:00,260.950139140276,259.2,205.4,59,1021,24,18
2019-04-13 12:00:00,264.918084295933,258.6,202.8,55,1021,25,19
2019-04-13 13:00:00,242.585154505619,259.1,214.8,54,1021,25,19
2019-04-13 14:00:00,204.030092667597,259.3,214.5,54,1020,25,19
2019-04-13 15:00:00,136.251117080085,256.9,227.2,54,1020,25,20
2019-04-13 16:00:00,56.7200031258077,254.9,219.2,55,1020,24,20
2019-04-13 17:00:00,5.45715375495154,252.9,213.5,57,1020,24,19
2019-04-13 18:00:00,-0.194553509780166,254.4,215.9,59,1021,23,19
2019-04-13 19:00:00,-0.127685938351594,251.2,216.5,60,1021,23,18
2019-04-13 20:00:00,-0.131305077012221,254.5,213.8,62,1021,22,18
2019-04-13 21:00:00,-0.13090277347591,254.8,220.1,64,1022,22,17
2019-04-13 22:00:00,-0.129859442600787,253.8,224,66,1022,21,16
2019-04-13 23:00:00,-0.122013421179239,253.6,224.7,67,1022,21,16
2019-04-14 00:00:00,-0.131902645016856,253.2,224.5,69,1022,21,15
2019-04-14 01:00:00,-0.126160780534485,255.3,218,70,1021,20,15
2019-04-14 02:00:00,-0.128735715743082,256,229.6,72,1021,20,15
2019-04-14 03:00:00,-0.12395092530552,256,223.6,73,1021,20,14
2019-04-14 04:00:00,-0.124388421758674,255.5,228.4,73,1021,19,14
2019-04-14 05:00:00,-0.130388771108685,254.3,217.9,74,1021,19,14
2019-04-14 06:00:00,11.02923932185,255.4,227.2,75,1021,19,14
2019-04-14 07:00:00,76.4376509411083,254.4,219.7,71,1021,20,15
2019-04-14 08:00:00,149.465120572623,255.5,213.7,68,1021,21,15
2019-04-14 09:00:00,222.844707287014,257.9,216.6,64,1021,22,15
2019-04-14 10:00:00,247.338057837741,259.3,208.5,61,1021,23,16
2019-04-14 11:00:00,248.953635960089,259.8,214.3,57,1020,24,16
2019-04-14 12:00:00,245.780834735216,260,213.4,53,1020,24,16
2019-04-14 13:00:00,235.538888940974,259.1,212.6,53,1019,24,16
2019-04-14 14:00:00,192.930690148423,256.9,207.4,53,1019,24,17
2019-04-14 15:00:00,130.378696148915,255.8,213.3,53,1019,24,17
2019-04-14 16:00:00,51.8091398095062,253.3,222.1,55,1019,24,17
2019-04-14 17:00:00,6.23118903281711,252.6,215,57,1019,23,17
2019-04-14 18:00:00,-0.193601063035539,252.1,217.2,59,1019,23,17
2019-04-14 19:00:00,-0.127848332789015,254.4,212.1,61,1020,23,17
2019-04-14 20:00:00,-0.125749473978087,251.9,211.8,64,1020,22,16
2019-04-14 21:00:00,-0.127636503696893,252.9,213.6,66,1020,22,16
2019-04-14 22:00:00,-0.134206362498244,254.2,216.2,69,1020,21,16
2019-04-14 23:00:00,-0.129719863446411,254.4,220.2,72,1020,21,16
2019-04-15 00:00:00,-0.124551802465234,255.3,217.1,74,1020,20,16
2019-04-15 01:00:00,-0.123738649617222,253.7,216.4,76,1020,20,16
2019-04-15 02:00:00,-0.126605057153392,253.9,224,78,1019,20,16
2019-04-15 03:00:00,-0.136313839619329,255.2,214.3,80,1019,19,16
2019-04-15 04:00:00,-0.127491675235286,254.1,221.7,80,1019,19,16
2019-04-15 05:00:00,-0.129916886114623,254.6,227.5,80,1020,19,15
2019-04-15 06:00:00,8.15577832520368,254.1,214.9,81,1020,19,15
2019-04-15 07:00:00,62.0450632129832,254.5,220.9,77,1020,20,15
2019-04-15 08:00:00,138.327676952996,259,227.1,74,1020,21,15
2019-04-15 09:00:00,216.104577819778,259.4,210.9,70,1020,22,15
2019-04-15 10:00:00,249.493005012361,262.7,215.8,69,1020,22,15
2019-04-15 11:00:00,235.705519837828,262.6,213.6,67,1019,23,15
2019-04-15 12:00:00,213.573221974979,261.9,215.8,66,1019,23,15
2019-04-15 13:00:00,188.847395057715,260.6,206.1,66,1019,23,16
2019-04-15 14:00:00,162.627690396,258.6,228.5,67,1018,23,16
2019-04-15 15:00:00,105.930771881549,256.3,214.4,68,1018,23,17
2019-04-15 16:00:00,43.0390391963759,253.7,211.9,70,1018,23,17
2019-04-15 17:00:00,4.94863408421127,256,221,73,1019,22,17
2019-04-15 18:00:00,-0.205986993661329,255.4,213.5,75,1019,22,17
2019-04-15 19:00:00,-0.119950822833263,252.8,206.5,77,1019,21,16
2019-04-15 20:00:00,-0.119551266979211,254.6,220.7,78,1020,21,15
2019-04-15 21:00:00,-0.12475067193426,258.1,217.1,80,1020,20,15
2019-04-15 22:00:00,-0.125269512852929,268.1,216.2,81,1020,20,15
2019-04-15 23:00:00,-0.126573957894367,253.3,215.4,82,1020,20,14
2019-04-16 00:00:00,-0.131644906623121,255.3,218.8,83,1020,19,14
2019-04-16 01:00:00,-0.123551100136957,255.8,226.9,83,1020,19,14
2019-04-16 02:00:00,-0.130526544054643,254,221,84,1020,19,14
2019-04-16 03:00:00,-0.128896362533361,253.7,216.2,85,1020,19,14
2019-04-16 04:00:00,-0.123125545406658,253.6,222.9,85,1020,19,15
2019-04-16 05:00:00,-0.116299641224189,252.7,217,86,1020,19,15
2019-04-16 06:00:00,7.82284039810718,255.3,226.6,86,1021,19,15
2019-04-16 07:00:00,68.9444641500211,255.1,214.5,83,1021,19,15
2019-04-16 08:00:00,147.578721521527,258.4,227.2,80,1021,20,15
2019-04-16 09:00:00,216.00332058603,259.2,222.4,77,1021,21,15
2019-04-16 10:00:00,226.843404904086,259.2,213.7,75,1021,21,16
2019-04-16 11:00:00,217.859930824396,259.8,214,73,1020,22,16
2019-04-16 12:00:00,209.514016241449,259.1,226.1,72,1020,23,16
2019-04-16 13:00:00,198.065950554713,258.4,228,72,1020,23,16
2019-04-16 14:00:00,159.386468885184,258,212.9,71,1019,23,17
2019-04-16 15:00:00,102.596539325485,254.1,224.3,71,1019,23,17
2019-04-16 16:00:00,41.4078010905499,253.2,210.4,72,1020,23,17
2019-04-16 17:00:00,4.31665775553097,256,209.7,72,1020,22,16
2019-04-16 18:00:00,-0.221894583210423,255,222.3,72,1020,22,16
2019-04-16 19:00:00,-0.129197494188088,256.2,223.3,74,1021,22,16
2019-04-16 20:00:00,-0.137699162248273,254.6,222.6,76,1021,21,16
2019-04-16 21:00:00,-0.122484397896474,255.7,219.6,77,1021,21,15
2019-04-16 22:00:00,-0.119450430748701,255.5,224.7,78,1021,21,15
2019-04-16 23:00:00,-0.121173462301587,255,224.6,80,1021,20,15
2019-04-17 00:00:00,-0.123537700589971,255.1,225.6,81,1021,20,15
2019-04-17 01:00:00,-0.129189848591797,255.1,224.5,81,1021,20,16
2019-04-17 02:00:00,-0.12830337759868,255.3,221.1,82,1021,20,16
2019-04-17 03:00:00,-0.125715723468886,255.7,228.4,83,1020,19,17
2019-04-17 04:00:00,-0.125663084193707,254.7,213.9,83,1021,19,17
2019-04-17 05:00:00,-0.135335604614412,253.8,224.9,83,1021,19,17
